Date,Term,Rate
2015-05-20,243,0.000230907
2015-05-20,273,-0.000185732
2015-05-20,304,-0.000169497
2015-05-20,335,-0.000987481
2015-05-20,365,-0.000462047
2015-05-20,547,0.000571868
2015-05-20,730,0.00021907
2015-05-20,1095,0.001501148
2015-05-20,1460,0.001567537
2015-05-20,1825,0.001734227
2015-05-20,2190,0.001948032
2015-05-20,2555,0.001626454
2015-05-20,2920,0.001411128
2015-05-20,3285,0.001014225
2015-05-20,3650,0.001196923
2015-05-21,30,-0.000681165
2015-05-21,61,-0.000235129
2015-05-21,91,5.87E-05
2015-05-21,122,-5.25E-05
2015-05-21,152,-0.000509151
2015-05-21,182,-0.000320914
2015-05-21,213,0.000165376
2015-05-21,243,-0.00010754
2015-05-21,273,-0.000118118
2015-05-21,304,-0.000486129
2015-05-21,335,0.000114283
2015-05-21,365,2.38E-05
2015-05-21,547,9.77E-05
2015-05-21,730,0.000698229
2015-05-21,1095,0.001226006
2015-05-21,1460,0.001565305
2015-05-21,1825,0.001977693
2015-05-21,2190,0.001934286
2015-05-21,2555,0.001731967
2015-05-21,2920,0.001482046
2015-05-21,3285,0.001054495
2015-05-21,3650,0.001278833
2015-05-22,30,-0.000572904
2015-05-22,61,-0.000369782
2015-05-22,91,-0.000453747
2015-05-22,122,-4.39E-05
2015-05-22,152,-9.70E-05
2015-05-22,182,0.00013794
2015-05-22,213,-0.000142038
2015-05-22,243,-0.000296898
2015-05-22,273,6.38E-05
2015-05-22,304,1.31E-06
2015-05-22,335,0.000124316
2015-05-22,365,9.30E-06
2015-05-22,547,0.00014925
2015-05-22,730,0.000634776
2015-05-22,1095,0.00109824
2015-05-22,1460,0.001723636
2015-05-22,1825,0.001819667
2015-05-22,2190,0.001833448
2015-05-22,2555,0.00168261
2015-05-22,2920,0.001458963
2015-05-22,3285,0.001121822
2015-05-22,3650,0.001307074
2015-05-25,30,-0.00095345
2015-05-25,61,-0.000218722
2015-05-25,91,-9.36E-05
2015-05-25,122,0.000132777
2015-05-25,152,0.000105554
2015-05-25,182,-0.000405842
2015-05-25,213,-9.35E-05
2015-05-25,243,-0.000111095
2015-05-25,273,-3.11E-05
2015-05-25,304,-0.000123493
2015-05-25,335,-2.35E-05
2015-05-25,365,-0.000120251
2015-05-25,547,0.000120695
2015-05-25,730,0.000728361
2015-05-25,1095,0.001021771
2015-05-25,1460,0.001922352
2015-05-25,1825,0.001807687
2015-05-25,2190,0.001734951
2015-05-25,2555,0.001675738
2015-05-25,2920,0.001439438
2015-05-25,3285,0.00114758
2015-05-25,3650,0.001338938
2015-05-26,30,-0.000602928
2015-05-26,61,-0.000439915
2015-05-26,91,-0.00050781
2015-05-26,122,-3.01E-06
2015-05-26,152,-5.39E-05
2015-05-26,182,-0.000131937
2015-05-26,213,-9.80E-05
2015-05-26,243,-0.000116428
2015-05-26,273,2.99E-06
2015-05-26,304,-0.000187236
2015-05-26,335,-0.00026134
2015-05-26,365,-0.0001697
2015-05-26,547,0.000200761
2015-05-26,730,0.000324803
2015-05-26,1095,0.001125136
2015-05-26,1460,0.001595861
2015-05-26,1825,0.001710972
2015-05-26,2190,0.001816921
2015-05-26,2555,0.0015559
2015-05-26,2920,0.001428482
2015-05-26,3285,0.001092145
2015-05-26,3650,0.001222849
2015-05-27,30,-0.000818917
2015-05-27,61,-0.000371642
2015-05-27,91,-0.000280091
2015-05-27,122,-0.000226516
2015-05-27,152,-0.000258041
2015-05-27,182,-9.63E-05
2015-05-27,213,-9.87E-05
2015-05-27,243,-0.000117317
2015-05-27,273,-0.000128856
2015-05-27,304,-0.000326315
2015-05-27,335,0.000100757
2015-05-27,365,-6.25E-05
2015-05-27,547,-2.80E-05
2015-05-27,730,0.000426667
2015-05-27,1095,0.001058222
2015-05-27,1460,0.001542375
2015-05-27,1825,0.001749977
2015-05-27,2190,0.001772874
2015-05-27,2555,0.001596764
2015-05-27,2920,0.001428132
2015-05-27,3285,0.001060269
2015-05-27,3650,0.001229902
2015-05-28,30,-0.000263781
2015-05-28,61,-4.63E-05
2015-05-28,91,-0.000547502
2015-05-28,122,-0.00020534
2015-05-28,152,-0.000151065
2015-05-28,182,-0.000108919
2015-05-28,213,-9.35E-05
2015-05-28,243,-0.000111095
2015-05-28,273,-3.11E-05
2015-05-28,304,-0.000123493
2015-05-28,335,-0.000131119
2015-05-28,365,-0.000127773
2015-05-28,547,0.000229288
2015-05-28,730,0.000456308
2015-05-28,1095,0.000897987
2015-05-28,1460,0.001582566
2015-05-28,1825,0.001704442
2015-05-28,2190,0.001690631
2015-05-28,2555,0.001571868
2015-05-28,2920,0.001438624
2015-05-28,3285,0.001003284
2015-05-28,3650,0.001145871
2015-05-29,30,-0.000830349
2015-05-29,61,-0.000100729
2015-05-29,91,3.15E-06
2015-05-29,122,-0.000272251
2015-05-29,152,-6.35E-05
2015-05-29,182,-0.000335361
2015-05-29,213,-0.00033204
2015-05-29,243,0.00038238
2015-05-29,273,-0.000184343
2015-05-29,304,-0.000210998
2015-05-29,335,-0.000120802
2015-05-29,365,-9.14E-05
2015-05-29,547,5.74E-05
2015-05-29,730,0.000360379
2015-05-29,1095,0.000847467
2015-05-29,1460,0.001345202
2015-05-29,1825,0.001787323
2015-05-29,2190,0.001616971
2015-05-29,2555,0.001499873
2015-05-29,2920,0.001422
2015-05-29,3285,0.001040598
2015-05-29,3650,0.001184699
2015-06-01,30,-0.000572834
2015-06-01,61,-0.000303912
2015-06-01,91,-8.57E-05
2015-06-01,122,2.94E-05
2015-06-01,152,-9.89E-05
2015-06-01,182,-6.06E-05
2015-06-01,213,-0.000158681
2015-06-01,243,-4.21E-05
2015-06-01,273,-0.000123975
2015-06-01,304,7.01E-05
2015-06-01,335,-0.000135086
2015-06-01,365,-0.00016751
2015-06-01,547,8.22E-05
2015-06-01,730,0.000533474
2015-06-01,1095,0.001123499
2015-06-01,1460,0.001807957
2015-06-01,1825,0.001457692
2015-06-01,2190,0.001669514
2015-06-01,2555,0.001589471
2015-06-01,2920,0.00133946
2015-06-01,3285,0.001148191
2015-06-01,3650,0.001293322
2015-06-02,30,-0.000148278
2015-06-02,61,-0.00036421
2015-06-02,91,-0.00068565
2015-06-02,122,0.000481644
2015-06-02,152,-0.000143712
2015-06-02,182,-6.11E-05
2015-06-02,213,-9.57E-05
2015-06-02,243,-0.000157283
2015-06-02,273,-0.000500005
2015-06-02,304,0.000602108
2015-06-02,335,-0.00012257
2015-06-02,365,-9.05E-05
2015-06-02,547,0.000159386
2015-06-02,730,0.000406927
2015-06-02,1095,0.001456395
2015-06-02,1460,0.001859534
2015-06-02,1825,0.001924727
2015-06-02,2190,0.001954719
2015-06-02,2555,0.00171166
2015-06-02,2920,0.00161505
2015-06-02,3285,0.001159289
2015-06-02,3650,0.001294762
2015-06-03,30,-0.000344737
2015-06-03,61,0.000419382
2015-06-03,91,-0.000413378
2015-06-03,122,2.73E-05
2015-06-03,152,-5.27E-05
2015-06-03,182,-6.06E-05
2015-06-03,213,4.20E-05
2015-06-03,243,5.43E-05
2015-06-03,273,8.65E-05
2015-06-03,304,2.70E-05
2015-06-03,335,0.000286261
2015-06-03,365,0.000191578
2015-06-03,547,0.000322807
2015-06-03,730,0.000840784
2015-06-03,1095,0.002127433
2015-06-03,1460,0.002490652
2015-06-03,1825,0.001968414
2015-06-03,2190,0.001940873
2015-06-03,2555,0.001939443
2015-06-03,2920,0.001886947
2015-06-03,3285,0.001181097
2015-06-03,3650,0.001319172
2015-06-04,30,-0.000383887
2015-06-04,61,-0.0002333
2015-06-04,91,-0.00016735
2015-06-04,122,-0.000107043
2015-06-04,152,-0.000129631
2015-06-04,182,-2.82E-05
2015-06-04,213,0.000146523
2015-06-04,243,-2.15E-05
2015-06-04,273,-0.000227414
2015-06-04,304,0.000470805
2015-06-04,335,-0.00011834
2015-06-04,365,-6.10E-05
2015-06-04,547,0.000503528
2015-06-04,730,0.000835626
2015-06-04,1095,0.001615189
2015-06-04,1460,0.002040425
2015-06-04,1825,0.002212445
2015-06-04,2190,0.002123961
2015-06-04,2555,0.001794968
2015-06-04,2920,0.00149578
2015-06-04,3285,0.001219084
2015-06-04,3650,0.001490686
2015-06-05,30,-0.000471176
2015-06-05,61,-0.00020052
2015-06-05,91,-6.85E-05
2015-06-05,122,0.000121444
2015-06-05,152,9.31E-05
2015-06-05,182,-0.00036196
2015-06-05,213,0.000459485
2015-06-05,243,0.000138192
2015-06-05,273,-0.000400321
2015-06-05,304,0.000211011
2015-06-05,335,-6.80E-05
2015-06-05,365,1.26E-05
2015-06-05,547,0.00039201
2015-06-05,730,0.000861284
2015-06-05,1095,0.001639646
2015-06-05,1460,0.002130546
2015-06-05,1825,0.002339542
2015-06-05,2190,0.001990216
2015-06-05,2555,0.001927729
2015-06-05,2920,0.001737931
2015-06-05,3285,0.001087948
2015-06-05,3650,0.001333189
2015-06-08,30,-0.000788391
2015-06-08,61,-0.000104612
2015-06-08,91,-6.90E-05
2015-06-08,122,2.94E-05
2015-06-08,152,-5.61E-06
2015-06-08,182,-5.97E-05
2015-06-08,213,0.000123941
2015-06-08,243,-1.11E-05
2015-06-08,273,-0.000119094
2015-06-08,304,0.000213186
2015-06-08,335,0.000247331
2015-06-08,365,0.00024923
2015-06-08,547,0.000542141
2015-06-08,730,0.000921446
2015-06-08,1095,0.001830194
2015-06-08,1460,0.002110731
2015-06-08,1825,0.002315229
2015-06-08,2190,0.0021237
2015-06-08,2555,0.001927754
2015-06-08,2920,0.001692647
2015-06-08,3285,0.001171558
2015-06-08,3650,0.001441927
2015-06-09,30,-0.000332642
2015-06-09,61,-0.000149357
2015-06-09,91,0.000106445
2015-06-09,122,-0.000108146
2015-06-09,152,2.19E-05
2015-06-09,182,0.000254214
2015-06-09,213,-0.000183514
2015-06-09,243,0.000317795
2015-06-09,273,6.20E-05
2015-06-09,304,-2.43E-05
2015-06-09,335,0.000311516
2015-06-09,365,0.000234988
2015-06-09,547,0.000645486
2015-06-09,730,0.001166231
2015-06-09,1095,0.001901072
2015-06-09,1460,0.002514119
2015-06-09,1825,0.002339445
2015-06-09,2190,0.002327922
2015-06-09,2555,0.001999922
2015-06-09,2920,0.001800101
2015-06-09,3285,0.001291319
2015-06-09,3650,0.00148678
2015-06-10,30,-0.000106636
2015-06-10,61,-6.39E-05
2015-06-10,91,-0.000162737
2015-06-10,122,2.97E-05
2015-06-10,152,-5.27E-05
2015-06-10,182,7.57E-05
2015-06-10,213,8.02E-05
2015-06-10,243,8.87E-05
2015-06-10,273,4.44E-05
2015-06-10,304,0.000224022
2015-06-10,335,-6.35E-05
2015-06-10,365,2.15E-05
2015-06-10,547,0.000562881
2015-06-10,730,0.001056828
2015-06-10,1095,0.002012092
2015-06-10,1460,0.002620865
2015-06-10,1825,0.00253021
2015-06-10,2190,0.002321433
2015-06-10,2555,0.002049343
2015-06-10,2920,0.001875364
2015-06-10,3285,0.001268533
2015-06-10,3650,0.001481666
2015-06-11,30,-3.26E-05
2015-06-11,61,-0.001255966
2015-06-11,91,-4.84E-05
2015-06-11,122,0.000176418
2015-06-11,152,-0.000294618
2015-06-11,182,0.00025725
2015-06-11,213,3.74E-05
2015-06-11,243,-0.000109318
2015-06-11,273,0.000163193
2015-06-11,304,-4.31E-05
2015-06-11,335,1.74E-05
2015-06-11,365,6.90E-05
2015-06-11,547,0.000417579
2015-06-11,730,0.000867647
2015-06-11,1095,0.001871216
2015-06-11,1460,0.002243183
2015-06-11,1825,0.002342541
2015-06-11,2190,0.002053758
2015-06-11,2555,0.00182734
2015-06-11,2920,0.001717608
2015-06-11,3285,0.001208085
2015-06-11,3650,0.00142137
2015-06-12,30,-0.000581477
2015-06-12,61,-0.000110136
2015-06-12,91,0.000135003
2015-06-12,122,-6.81E-05
2015-06-12,152,-0.000161364
2015-06-12,182,0.000152724
2015-06-12,213,0.000457937
2015-06-12,243,0.000516413
2015-06-12,273,-0.000254208
2015-06-12,304,-0.000468392
2015-06-12,335,-0.000160066
2015-06-12,365,-7.91E-05
2015-06-12,547,0.000610816
2015-06-12,730,0.000953646
2015-06-12,1095,0.001836158
2015-06-12,1460,0.002322211
2015-06-12,1825,0.002181217
2015-06-12,2190,0.002060697
2015-06-12,2555,0.001892401
2015-06-12,2920,0.001660648
2015-06-12,3285,0.001249323
2015-06-12,3650,0.001499955
2015-06-15,30,-3.95E-05
2015-06-15,61,-0.000133341
2015-06-15,91,4.16E-05
2015-06-15,122,2.94E-05
2015-06-15,152,-5.23E-05
2015-06-15,182,8.49E-05
2015-06-15,213,2.79E-05
2015-06-15,243,-2.21E-06
2015-06-15,273,3.41E-05
2015-06-15,304,0.000105894
2015-06-15,335,-3.12E-05
2015-06-15,365,2.45E-05
2015-06-15,547,0.000468515
2015-06-15,730,0.000914815
2015-06-15,1095,0.001795926
2015-06-15,1460,0.002188748
2015-06-15,1825,0.002257759
2015-06-15,2190,0.001850463
2015-06-15,2555,0.001873724
2015-06-15,2920,0.001675144
2015-06-15,3285,0.001173826
2015-06-15,3650,0.00145659
2015-06-16,30,-0.000329417
2015-06-16,61,-8.07E-05
2015-06-16,91,6.57E-05
2015-06-16,122,-5.03E-05
2015-06-16,152,2.21E-05
2015-06-16,182,0.000120738
2015-06-16,213,-9.35E-05
2015-06-16,243,-0.000111095
2015-06-16,273,3.47E-05
2015-06-16,304,-6.17E-05
2015-06-16,335,-0.000130062
2015-06-16,365,-8.76E-05
2015-06-16,547,0.000414407
2015-06-16,730,0.000889143
2015-06-16,1095,0.001605275
2015-06-16,1460,0.002294592
2015-06-16,1825,0.002125501
2015-06-16,2190,0.001954869
2015-06-16,2555,0.001880699
2015-06-16,2920,0.001622521
2015-06-16,3285,0.001250981
2015-06-16,3650,0.001484308
2015-06-17,30,-8.73E-05
2015-06-17,61,-2.49E-05
2015-06-17,91,-8.38E-05
2015-06-17,122,2.99E-05
2015-06-17,152,-5.31E-05
2015-06-17,182,-6.11E-05
2015-06-17,213,-0.000159429
2015-06-17,243,0.000170646
2015-06-17,273,0.000303704
2015-06-17,304,-0.000462227
2015-06-17,335,-0.00010705
2015-06-17,365,-4.03E-05
2015-06-17,547,0.000164166
2015-06-17,730,0.00067748
2015-06-17,1095,0.001762272
2015-06-17,1460,0.002188924
2015-06-17,1825,0.00216131
2015-06-17,2190,0.001990208
2015-06-17,2555,0.001849585
2015-06-17,2920,0.001693828
2015-06-17,3285,0.001213393
2015-06-17,3650,0.001415083
2015-06-18,30,-6.87E-05
2015-06-18,61,-8.29E-05
2015-06-18,91,-6.90E-05
2015-06-18,122,-0.000143274
2015-06-18,152,-8.08E-05
2015-06-18,182,0.000108443
2015-06-18,213,-5.91E-05
2015-06-18,243,-0.000111984
2015-06-18,273,3.64E-05
2015-06-18,304,-6.42E-05
2015-06-18,335,-0.000131119
2015-06-18,365,-0.000136013
2015-06-18,547,0.000272896
2015-06-18,730,0.00103056
2015-06-18,1095,0.00166243
2015-06-18,1460,0.002357592
2015-06-18,1825,0.002146716
2015-06-18,2190,0.00210054
2015-06-18,2555,0.001966487
2015-06-18,2920,0.001688382
2015-06-18,3285,0.001278127
2015-06-18,3650,0.001532484
2015-06-19,30,-0.000284071
2015-06-19,61,-7.25E-05
2015-06-19,91,4.04E-05
2015-06-19,122,-4.69E-05
2015-06-19,152,-9.42E-05
2015-06-19,182,6.17E-05
2015-06-19,213,-0.000162458
2015-06-19,243,-6.35E-05
2015-06-19,273,0.000171022
2015-06-19,304,-0.000253625
2015-06-19,335,0.000207744
2015-06-19,365,7.62E-05
2015-06-19,547,0.000239216
2015-06-19,730,0.000863448
2015-06-19,1095,0.001716209
2015-06-19,1460,0.002082106
2015-06-19,1825,0.002062208
2015-06-19,2190,0.001963366
2015-06-19,2555,0.001880557
2015-06-19,2920,0.001575258
2015-06-19,3285,0.001257217
2015-06-19,3650,0.001544684
2015-06-22,30,3.73E-05
2015-06-22,61,-0.000223815
2015-06-22,91,-0.000245308
2015-06-22,122,0.000324456
2015-06-22,152,-8.17E-05
2015-06-22,182,-5.38E-06
2015-06-22,213,-0.00026386
2015-06-22,243,0.000100154
2015-06-22,273,-0.000624673
2015-06-22,304,4.45E-05
2015-06-22,335,-0.000135349
2015-06-22,365,-3.49E-05
2015-06-22,547,0.000425505
2015-06-22,730,0.000768107
2015-06-22,1095,0.001995144
2015-06-22,1460,0.002433837
2015-06-22,1825,0.002323812
2015-06-22,2190,0.00222182
2015-06-22,2555,0.002077347
2015-06-22,2920,0.001675104
2015-06-22,3285,0.00136553
2015-06-22,3650,0.001686944
2015-06-23,30,-5.81E-05
2015-06-23,61,-5.76E-05
2015-06-23,91,-0.000129543
2015-06-23,122,-0.000462361
2015-06-23,152,0.000697221
2015-06-23,182,-6.30E-05
2015-06-23,213,-0.000155269
2015-06-23,243,-0.000111984
2015-06-23,273,-0.000122999
2015-06-23,304,-2.81E-05
2015-06-23,335,-0.000132177
2015-06-23,365,-8.99E-05
2015-06-23,547,0.000419335
2015-06-23,730,0.000908531
2015-06-23,1095,0.001915874
2015-06-23,1460,0.002416967
2015-06-23,1825,0.002317822
2015-06-23,2190,0.002203062
2015-06-23,2555,0.001960362
2015-06-23,2920,0.001785497
2015-06-23,3285,0.001366245
2015-06-23,3650,0.001576142
2015-06-24,30,-3.07E-05
2015-06-24,61,-0.000107338
2015-06-24,91,-0.000324945
2015-06-24,122,-0.000268795
2015-06-24,152,0.000619122
2015-06-24,182,-0.000289108
2015-06-24,213,3.39E-05
2015-06-24,243,-0.000109318
2015-06-24,273,-0.00012007
2015-06-24,304,-0.000122497
2015-06-24,335,-0.000275054
2015-06-24,365,-0.000145451
2015-06-24,547,0.000381868
2015-06-24,730,0.000781791
2015-06-24,1095,0.00174639
2015-06-24,1460,0.00211564
2015-06-24,1825,0.002333402
2015-06-24,2190,0.002271732
2015-06-24,2555,0.001926605
2015-06-24,2920,0.001668262
2015-06-24,3285,0.001395244
2015-06-24,3650,0.001648286
2015-06-25,30,-3.25E-05
2015-06-25,61,-0.000345999
2015-06-25,91,-7.93E-05
2015-06-25,122,2.90E-05
2015-06-25,152,-0.000144746
2015-06-25,182,7.96E-05
2015-06-25,213,-0.000220122
2015-06-25,243,-0.000111984
2015-06-25,273,-0.000213923
2015-06-25,304,-0.000126481
2015-06-25,335,-0.000134291
2015-06-25,365,-9.31E-05
2015-06-25,547,0.000332396
2015-06-25,730,0.0007976
2015-06-25,1095,0.001899226
2015-06-25,1460,0.002396757
2015-06-25,1825,0.002349846
2015-06-25,2190,0.002214253
2015-06-25,2555,0.001990065
2015-06-25,2920,0.001838905
2015-06-25,3285,0.001132102
2015-06-25,3650,0.001331692
2015-06-26,30,2.62E-05
2015-06-26,61,-0.000131201
2015-06-26,91,-0.000518244
2015-06-26,122,-2.75E-06
2015-06-26,152,4.61E-06
2015-06-26,182,-0.000180178
2015-06-26,213,-2.93E-05
2015-06-26,243,5.22E-05
2015-06-26,273,-9.57E-05
2015-06-26,304,-0.000293959
2015-06-26,335,8.53E-06
2015-06-26,365,1.70E-05
2015-06-26,547,0.000419523
2015-06-26,730,0.00096071
2015-06-26,1095,0.002027942
2015-06-26,1460,0.002454669
2015-06-26,1825,0.00244223
2015-06-26,2190,0.002357498
2015-06-26,2555,0.001993397
2015-06-26,2920,0.001872244
2015-06-26,3285,0.00139199
2015-06-26,3650,0.001579472
2015-06-29,30,-0.000224734
2015-06-29,61,0.00011233
2015-06-29,91,-4.89E-05
2015-06-29,122,-8.64E-06
2015-06-29,152,-4.94E-05
2015-06-29,182,-0.000295667
2015-06-29,213,0.000131456
2015-06-29,243,-0.00020331
2015-06-29,273,-0.000118118
2015-06-29,304,-0.000120505
2015-06-29,335,-0.000127947
2015-06-29,365,-0.000112534
2015-06-29,547,0.000234108
2015-06-29,730,0.000712619
2015-06-29,1095,0.001555397
2015-06-29,1460,0.00220377
2015-06-29,1825,0.002278535
2015-06-29,2190,0.002081225
2015-06-29,2555,0.001881283
2015-06-29,2920,0.001655375
2015-06-29,3285,0.001339436
2015-06-29,3650,0.001580893
2015-06-30,30,-0.000211719
2015-06-30,61,-0.00019136
2015-06-30,91,0.000156354
2015-06-30,122,-0.000372407
2015-06-30,152,-0.000263846
2015-06-30,182,0.000193161
2015-06-30,213,-0.000301083
2015-06-30,243,-0.000214935
2015-06-30,273,-0.000183454
2015-06-30,304,-0.000123493
2015-06-30,335,-0.000291532
2015-06-30,365,-0.000237535
2015-06-30,547,0.000305116
2015-06-30,730,0.00066291
2015-06-30,1095,0.001738212
2015-06-30,1460,0.002234919
2015-06-30,1825,0.002225948
2015-06-30,2190,0.002123694
2015-06-30,2555,0.001967753
2015-06-30,2920,0.001743207
2015-06-30,3285,0.001392598
2015-06-30,3650,0.001651123
2015-07-01,30,4.64E-05
2015-07-01,61,-3.05E-05
2015-07-01,91,-0.000227722
2015-07-01,122,2.85E-05
2015-07-01,152,-0.000354041
2015-07-01,182,-0.000250555
2015-07-01,213,-1.74E-05
2015-07-01,243,-0.000111095
2015-07-01,273,0.000310408
2015-07-01,304,-0.000767082
2015-07-01,335,-0.000138038
2015-07-01,365,-0.000110595
2015-07-01,547,0.000157996
2015-07-01,730,0.000742637
2015-07-01,1095,0.001715427
2015-07-01,1460,0.002240508
2015-07-01,1825,0.002487959
2015-07-01,2190,0.002329703
2015-07-01,2555,0.002098153
2015-07-01,2920,0.001897966
2015-07-01,3285,0.001525012
2015-07-01,3650,0.00177618
2015-07-02,30,-0.000275127
2015-07-02,61,-6.64E-05
2015-07-02,91,-4.43E-05
2015-07-02,122,-2.79E-05
2015-07-02,152,-0.000349884
2015-07-02,182,0.000102014
2015-07-02,213,0.000188936
2015-07-02,243,-0.0007087
2015-07-02,273,-0.000133209
2015-07-02,304,-5.95E-05
2015-07-02,335,-0.00043349
2015-07-02,365,-0.000279733
2015-07-02,547,0.00029024
2015-07-02,730,0.000608033
2015-07-02,1095,0.001892659
2015-07-02,1460,0.002296515
2015-07-02,1825,0.002474967
2015-07-02,2190,0.002411225
2015-07-02,2555,0.002172855
2015-07-02,2920,0.001942403
2015-07-02,3285,0.001489528
2015-07-02,3650,0.001750604
2015-07-03,30,-0.000136577
2015-07-03,61,-5.66E-06
2015-07-03,91,6.64E-05
2015-07-03,122,2.80E-05
2015-07-03,152,-0.0001515
2015-07-03,182,-0.000298911
2015-07-03,213,-9.20E-05
2015-07-03,243,-0.000109318
2015-07-03,273,0.000106909
2015-07-03,304,-0.000318169
2015-07-03,335,-0.000215802
2015-07-03,365,-0.00017433
2015-07-03,547,0.000171793
2015-07-03,730,0.00057503
2015-07-03,1095,0.001641419
2015-07-03,1460,0.002336455
2015-07-03,1825,0.002404818
2015-07-03,2190,0.00225008
2015-07-03,2555,0.002175999
2015-07-03,2920,0.001958482
2015-07-03,3285,0.001408923
2015-07-03,3650,0.001655334
2015-07-06,30,-0.000271414
2015-07-06,61,-7.33E-05
2015-07-06,91,-6.90E-05
2015-07-06,122,-0.00011812
2015-07-06,152,-0.000164737
2015-07-06,182,-0.000180834
2015-07-06,213,-0.00021422
2015-07-06,243,-0.000247785
2015-07-06,273,-0.00018647
2015-07-06,304,-0.00013146
2015-07-06,335,-0.000291843
2015-07-06,365,-0.000186492
2015-07-06,547,0.000208485
2015-07-06,730,0.000433404
2015-07-06,1095,0.00170783
2015-07-06,1460,0.002124503
2015-07-06,1825,0.002329144
2015-07-06,2190,0.002273533
2015-07-06,2555,0.002103939
2015-07-06,2920,0.001922896
2015-07-06,3285,0.001452743
2015-07-06,3650,0.001690898
2015-07-07,30,-0.000864367
2015-07-07,61,-0.000662431
2015-07-07,91,0.000699235
2015-07-07,122,-0.00012409
2015-07-07,152,-0.000887187
2015-07-07,182,0.000169608
2015-07-07,213,4.99E-06
2015-07-07,243,-0.000725352
2015-07-07,273,-0.000140042
2015-07-07,304,-0.000298433
2015-07-07,335,-0.000239402
2015-07-07,365,-0.000190076
2015-07-07,547,2.25E-05
2015-07-07,730,0.000505496
2015-07-07,1095,0.001405583
2015-07-07,1460,0.002055604
2015-07-07,1825,0.002118357
2015-07-07,2190,0.001901176
2015-07-07,2555,0.001928837
2015-07-07,2920,0.001789386
2015-07-07,3285,0.001408815
2015-07-07,3650,0.001599128
2015-07-08,30,-0.000166767
2015-07-08,61,-0.000331783
2015-07-08,91,-0.000390943
2015-07-08,122,-8.81E-05
2015-07-08,152,-5.43E-05
2015-07-08,182,-0.000467197
2015-07-08,213,-0.000376861
2015-07-08,243,-0.000277152
2015-07-08,273,-0.000135689
2015-07-08,304,-0.000299988
2015-07-08,335,-0.000246462
2015-07-08,365,-0.000210476
2015-07-08,547,-6.24E-05
2015-07-08,730,0.000420607
2015-07-08,1095,0.001605582
2015-07-08,1460,0.00209208
2015-07-08,1825,0.002125106
2015-07-08,2190,0.00196239
2015-07-08,2555,0.001890039
2015-07-08,2920,0.001798886
2015-07-08,3285,0.001398398
2015-07-08,3650,0.001572229
2015-07-09,30,-0.000128413
2015-07-09,61,-6.43E-05
2015-07-09,91,-0.000275372
2015-07-09,122,-0.000572215
2015-07-09,152,-0.000537848
2015-07-09,182,0.000135565
2015-07-09,213,-0.000408886
2015-07-09,243,-0.000196346
2015-07-09,273,-0.00020398
2015-07-09,304,-0.000138432
2015-07-09,335,-0.000304801
2015-07-09,365,-0.00023245
2015-07-09,547,0.00022611
2015-07-09,730,0.00055335
2015-07-09,1095,0.001690189
2015-07-09,1460,0.002025185
2015-07-09,1825,0.002264375
2015-07-09,2190,0.002175603
2015-07-09,2555,0.001934611
2015-07-09,2920,0.001910228
2015-07-09,3285,0.001468711
2015-07-09,3650,0.001638243
2015-07-10,30,-0.000283489
2015-07-10,61,-0.000233414
2015-07-10,91,-0.00014846
2015-07-10,122,2.97E-05
2015-07-10,152,-0.000348631
2015-07-10,182,-8.03E-05
2015-07-10,213,-9.72E-05
2015-07-10,243,-0.000570094
2015-07-10,273,0.000300835
2015-07-10,304,-0.000130464
2015-07-10,335,-0.000138521
2015-07-10,365,-6.40E-05
2015-07-10,547,0.000361035
2015-07-10,730,0.000758779
2015-07-10,1095,0.002006777
2015-07-10,1460,0.002525267
2015-07-10,1825,0.002301905
2015-07-10,2190,0.002290113
2015-07-10,2555,0.002207984
2015-07-10,2920,0.00197799
2015-07-10,3285,0.00146891
2015-07-10,3650,0.001698249
2015-07-13,30,-0.000365475
2015-07-13,61,-0.000345457
2015-07-13,91,-0.000412534
2015-07-13,122,-9.54E-06
2015-07-13,152,-0.000366568
2015-07-13,182,-0.000468941
2015-07-13,213,0.000582227
2015-07-13,243,-0.000746364
2015-07-13,273,-0.000142971
2015-07-13,304,-0.000318284
2015-07-13,335,-0.000298165
2015-07-13,365,-0.000138927
2015-07-13,547,0.000460576
2015-07-13,730,0.000743707
2015-07-13,1095,0.001624553
2015-07-13,1460,0.002595228
2015-07-13,1825,0.002085615
2015-07-13,2190,0.002283869
2015-07-13,2555,0.00228734
2015-07-13,2920,0.001848646
2015-07-13,3285,0.001579367
2015-07-13,3650,0.001815316
2015-07-14,30,-7.14E-05
2015-07-14,61,-0.000387477
2015-07-14,91,-0.000390143
2015-07-14,122,-6.67E-05
2015-07-14,152,-0.000186265
2015-07-14,182,-0.000365012
2015-07-14,213,-0.000100232
2015-07-14,243,-0.000333968
2015-07-14,273,-0.000133737
2015-07-14,304,-0.00013644
2015-07-14,335,-0.000288316
2015-07-14,365,-0.000168205
2015-07-14,547,0.00036191
2015-07-14,730,0.000715731
2015-07-14,1095,0.001737945
2015-07-14,1460,0.00215109
2015-07-14,1825,0.002489046
2015-07-14,2190,0.002409915
2015-07-14,2555,0.00216144
2015-07-14,2920,0.00196685
2015-07-14,3285,0.001491435
2015-07-14,3650,0.001735497
2015-07-15,30,-7.14E-05
2015-07-15,61,-0.000413521
2015-07-15,91,-0.000306457
